Year,LocationAbbr,LocationDesc,GeographicLevel,DataSource,Class,Topic,Data_Value,Data_Value_Unit,Data_Value_Type,Data_Value_Footnote_Symbol,Data_Value_Footnote,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,TopicID,LocationID,Location 1
2014,NJ,New Jersey,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,438.3,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,34,"(40.1987, -74.6768)"
2014,NC,North Carolina,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,438.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,American Indian and Alaskan Native,T2,37,"(35.5475, -79.4019)"
2014,TX,Texas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,440.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,48,"(31.4906, -99.3517)"
2014,MT,Montana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,440.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,American Indian and Alaskan Native,T2,30,"(47.0332, -109.653)"
2014,MS,Mississippi,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,441.3,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,28,"(32.7577, -89.6646)"
2014,GA,Georgia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,441.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,13,"(32.6549, -83.4547)"
2014,WI,Wisconsin,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,441.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,American Indian and Alaskan Native,T2,55,"(44.6333, -90.0068)"
2014,KS,Kansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,442,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,20,"(38.4828, -98.384)"
2014,SC,South Carolina,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,443.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,45,"(33.9187, -80.9014)"
2014,WV,West Virginia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,444.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,54,"(38.6411, -80.6147)"
2014,IL,Illinois,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,444.3,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,17,"(40.0644, -89.2034)"
2014,OK,Oklahoma,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,446.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,40,"(35.5848, -97.5098)"
2014,OK,Oklahoma,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,447.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,White,T2,40,"(35.5848, -97.5098)"
2014,MO,Missouri,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,449.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,29,"(38.3641, -92.4798)"
2014,NY,New York,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,451.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,36,"(42.9465, -75.512)"
2014,IN,Indiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,451.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,18,"(39.9128, -86.2757)"
2014,IN,Indiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,455.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,18,"(39.9128, -86.2757)"
2014,MS,Mississippi,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,456.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,all,T2,28,"(32.7577, -89.6646)"
2014,WV,West Virginia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,458.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,54,"(38.6411, -80.6147)"
2014,OH,Ohio,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,461.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,39,"(40.2882, -82.7866)"
2014,TN,Tennessee,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,461.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,47,"(35.8465, -86.3351)"
2014,OH,Ohio,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,462.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,39,"(40.2882, -82.7866)"
2014,WV,West Virginia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,463,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,54,"(38.6411, -80.6147)"
2014,MN,Minnesota,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,463.3,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,American Indian and Alaskan Native,T2,27,"(46.3159, -94.3068)"
2014,IA,Iowa,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,465.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,19,"(42.076, -93.5022)"
2014,VA,Virginia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,468,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,51,"(37.5188, -78.8507)"
2014,MI,Michigan,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,468.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,26,"(44.3371, -85.4387)"
2014,ID,Idaho,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,471.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,American Indian and Alaskan Native,T2,16,"(44.3858, -114.661)"
2014,AL,Alabama,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,472.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,1,"(32.7949, -86.8267)"
2014,MO,Missouri,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,475,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,29,"(38.3641, -92.4798)"
2014,NC,North Carolina,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,475.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,37,"(35.5475, -79.4019)"
2014,WY,Wyoming,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,476.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,American Indian and Alaskan Native,T2,56,"(42.9984, -107.552)"
2014,MO,Missouri,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,477,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,29,"(38.3641, -92.4798)"
2014,LA,Louisiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,479.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,22,"(31.0964, -92.0302)"
2014,NV,Nevada,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,480.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,32,"(39.352, -116.65)"
2014,MI,Michigan,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,483.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,26,"(44.3371, -85.4387)"
2014,NJ,New Jersey,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,483.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,34,"(40.1987, -74.6768)"
2014,NV,Nevada,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,483.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,32,"(39.352, -116.65)"
2014,ME,Maine,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,484.3,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,American Indian and Alaskan Native,T2,23,"(45.3889, -69.2349)"
2014,NE,Nebraska,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,485.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,American Indian and Alaskan Native,T2,31,"(41.5228, -99.8085)"
2014,MD,Maryland,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,489.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,24,"(39.0648, -76.82)"
2014,KY,Kentucky,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,491.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,21,"(37.5266, -85.29)"
2014,OK,Oklahoma,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,491.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,American Indian and Alaskan Native,T2,40,"(35.5848, -97.5098)"
2014,TN,Tennessee,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,493.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,47,"(35.8465, -86.3351)"
2014,GA,Georgia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,493.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,13,"(32.6549, -83.4547)"
2014,TN,Tennessee,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,495,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,47,"(35.8465, -86.3351)"
2014,WI,Wisconsin,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,495.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,American Indian and Alaskan Native,T2,55,"(44.6333, -90.0068)"
2014,NV,Nevada,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,497.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,American Indian and Alaskan Native,T2,32,"(39.352, -116.65)"
2014,KY,Kentucky,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,497.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,21,"(37.5266, -85.29)"
2014,ND,North Dakota,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,502.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,American Indian and Alaskan Native,T2,38,"(47.4471, -100.47)"
2014,AR,Arkansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,504,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,5,"(34.8982, -92.434)"
2014,MS,Mississippi,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,505.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,28,"(32.7577, -89.6646)"
2014,KY,Kentucky,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,508.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,21,"(37.5266, -85.29)"
2014,WI,Wisconsin,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,509.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,55,"(44.6333, -90.0068)"
2014,DC,District of Columbia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,509.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,11,"(38.9005, -77.0159)"
2014,LA,Louisiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,510.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,22,"(31.0964, -92.0302)"
2014,IN,Indiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,518.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,18,"(39.9128, -86.2757)"
2014,CA,California,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,519,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,6,"(37.2414, -119.601)"
2014,SC,South Carolina,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,520,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,45,"(33.9187, -80.9014)"
2014,LA,Louisiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,520.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,22,"(31.0964, -92.0302)"
2014,AR,Arkansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,520.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,5,"(34.8982, -92.434)"
2014,DC,District of Columbia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,520.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,11,"(38.9005, -77.0159)"
2014,AR,Arkansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,522.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,5,"(34.8982, -92.434)"
2014,NY,New York,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,525.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,36,"(42.9465, -75.512)"
2014,MI,Michigan,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,528.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,26,"(44.3371, -85.4387)"
2014,NV,Nevada,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,528.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,32,"(39.352, -116.65)"
2014,OK,Oklahoma,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,529.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,Black,T2,40,"(35.5848, -97.5098)"
2014,OH,Ohio,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,531.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,39,"(40.2882, -82.7866)"
2014,MT,Montana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,531.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,American Indian and Alaskan Native,T2,30,"(47.0332, -109.653)"
2014,MI,Michigan,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,532.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,American Indian and Alaskan Native,T2,26,"(44.3371, -85.4387)"
2014,TX,Texas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,534.2,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,48,"(31.4906, -99.3517)"
2014,PA,Pennsylvania,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,538.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,42,"(40.8749, -77.8022)"
2014,HI,Hawaii,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,541.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Hispanic,T2,15,"(20.2408, -156.326)"
2014,AL,Alabama,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,542.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,1,"(32.7949, -86.8267)"
2014,AL,Alabama,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,546.4,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,1,"(32.7949, -86.8267)"
2014,OK,Oklahoma,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,546.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,40,"(35.5848, -97.5098)"
2014,OK,Oklahoma,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,548.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,40,"(35.5848, -97.5098)"
2014,MS,Mississippi,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,561.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,White,T2,28,"(32.7577, -89.6646)"
2014,IL,Illinois,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,572.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,17,"(40.0644, -89.2034)"
2014,KS,Kansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,573.1,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,all,Race/Ethnicity,American Indian and Alaskan Native,T2,20,"(38.4828, -98.384)"
2014,MS,Mississippi,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,575.3,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,all,T2,28,"(32.7577, -89.6646)"
2014,MO,Missouri,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,575.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,29,"(38.3641, -92.4798)"
2014,NV,Nevada,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,579.3,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,32,"(39.352, -116.65)"
2014,SD,South Dakota,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,581.3,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,American Indian and Alaskan Native,T2,46,"(44.4332, -100.236)"
2014,TN,Tennessee,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,582.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,47,"(35.8465, -86.3351)"
2014,LA,Louisiana,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,595.3,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,22,"(31.0964, -92.0302)"
2014,AK,Alaska,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,595.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,American Indian and Alaskan Native,T2,2,"(64.3173, -152.571)"
2014,AL,Alabama,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,598.7,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,1,"(32.7949, -86.8267)"
2014,OK,Oklahoma,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,624.8,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,American Indian and Alaskan Native,T2,40,"(35.5848, -97.5098)"
2014,MS,Mississippi,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,628,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,28,"(32.7577, -89.6646)"
2014,OK,Oklahoma,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,635.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,40,"(35.5848, -97.5098)"
2014,AR,Arkansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,647.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,5,"(34.8982, -92.434)"
2014,MI,Michigan,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,661.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,26,"(44.3371, -85.4387)"
2014,ND,North Dakota,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,666.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,American Indian and Alaskan Native,T2,38,"(47.4471, -100.47)"
2014,DC,District of Columbia,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,715.9,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,Black,T2,11,"(38.9005, -77.0159)"
2014,KS,Kansas,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,839.5,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Gender,male,Race/Ethnicity,American Indian and Alaskan Native,T2,20,"(38.4828, -98.384)"
